time,heart_rate,spo2,temperature
2024-09-01 05:00:00,145,91.55432291625547,35.44701201487865
2024-09-01 05:01:00,70,96.76804778027343,38.16063188227779
2024-09-01 05:02:00,171,86.39946783215115,35.3180687380985
2024-09-01 05:03:00,75,92.81311054952329,35.07997074486877
2024-09-01 05:04:00,156,97.54576353446839,38.07863278644751
2024-09-01 05:05:00,132,97.45288844604357,37.1934296977427
2024-09-01 05:06:00,118,99.34199284513554,37.794365674346096
2024-09-01 05:07:00,129,95.4740889029582,36.5309892968304
2024-09-01 05:08:00,139,88.11655944159592,35.04436997409797
2024-09-01 05:09:00,152,85.3042047234187,36.3240613965241
2024-09-01 05:10:00,62,92.19123697940653,37.43254093169257
2024-09-01 05:11:00,79,92.70555798433833,35.902812281880436
2024-09-01 05:12:00,118,88.60393876748397,37.751217334531724
2024-09-01 05:13:00,95,86.87046170685404,38.17760403956778
2024-09-01 05:14:00,78,93.79312249285763,36.81706799346224
2024-09-01 05:15:00,149,96.46383511036211,38.50288519227667
2024-09-01 05:16:00,126,99.8973115538524,38.41926625827647
2024-09-01 05:17:00,78,96.37453925815778,38.51223181116733
2024-09-01 05:18:00,79,96.9044862138337,37.64414813062734
2024-09-01 05:19:00,155,94.24691317343196,36.21915599869432
2024-09-01 05:20:00,130,99.78883988455027,36.92500512948629
2024-09-01 05:21:00,111,94.59934577671855,37.842042598124365
2024-09-01 05:22:00,164,97.90379929599557,35.842254613050294
2024-09-01 05:23:00,92,99.18676969361434,37.9553740370181
2024-09-01 05:24:00,99,98.94787750750841,37.19235446837216
2024-09-01 05:25:00,98,90.72123015675035,35.384069761134256
2024-09-01 05:26:00,141,86.17993087471388,37.22914530800067
2024-09-01 05:27:00,163,87.5781055380887,35.267104552849936
2024-09-01 05:28:00,60,85.88834958094911,35.057229140186486
2024-09-01 05:29:00,70,86.5809540224371,38.55851067962914
2024-09-01 05:30:00,151,87.76976868840546,36.95966444641798
2024-09-01 05:31:00,116,90.11641474881102,37.1731586201613
2024-09-01 05:32:00,148,93.15309469862613,36.11975108652107
2024-09-01 05:33:00,109,95.67523089032629,37.170978877829974
2024-09-01 05:34:00,82,88.16391004159767,35.67547476859893
2024-09-01 05:35:00,90,95.0878360635721,37.9825831895381
2024-09-01 05:36:00,153,95.5638861175363,38.293396641615544
2024-09-01 05:37:00,101,93.37933505299284,38.423503119677044
2024-09-01 05:38:00,158,98.55426804698067,35.42661086971172
2024-09-01 05:39:00,66,86.66492220882716,37.23101760137917
2024-09-01 05:40:00,75,87.65682186403629,38.23500387937613
2024-09-01 05:41:00,149,91.42997236584227,35.51286595284955
2024-09-01 05:42:00,171,86.90069102851358,35.398089632696305
2024-09-01 05:43:00,175,93.49444215586131,38.267767994680085
2024-09-01 05:44:00,119,90.97600699914136,38.18694415556489
2024-09-01 05:45:00,172,89.26893691803878,36.794772547853874
2024-09-01 05:46:00,61,87.54984719526456,35.43884467544026
2024-09-01 05:47:00,60,90.03007357522316,37.064492629267804
2024-09-01 05:48:00,107,94.11939026248513,36.57921280001867
2024-09-01 05:49:00,71,93.63677816334118,37.07418972417605
2024-09-01 05:50:00,128,87.45436000315351,36.75958080810233
2024-09-01 05:51:00,96,86.87379716110951,37.27405765356356
2024-09-01 05:52:00,91,85.40015143913308,37.90851887405317
2024-09-01 05:53:00,178,85.18638390690899,38.09943961460343
2024-09-01 05:54:00,68,98.19715653579527,37.595928792951376
2024-09-01 05:55:00,164,85.67633284008085,35.79576246018557
2024-09-01 05:56:00,158,95.96831664809869,36.588492102420474
2024-09-01 05:57:00,78,98.07977644367435,35.28489611494289
2024-09-01 05:58:00,107,86.47086772843686,36.806694912300685
2024-09-01 05:59:00,139,91.54452135749527,38.8813576508994
2024-09-01 06:00:00,62,99.43454474761415,37.56692283036404
2024-09-01 06:01:00,79,97.51207990785377,35.61845005865399
2024-09-01 06:02:00,83,92.34556047786782,36.07431063910173
2024-09-01 06:03:00,113,96.43856669187329,35.25829458521019
2024-09-01 06:04:00,179,97.50066436647495,35.72965556060787
2024-09-01 06:05:00,92,90.22040444783079,36.95136657391111
2024-09-01 06:06:00,83,98.38229375304941,36.37942552571453
2024-09-01 06:07:00,175,92.05709979515736,35.815849269235066
2024-09-01 06:08:00,134,92.91711045338245,35.586393654251424
2024-09-01 06:09:00,172,99.99561456732746,37.62428446790882
2024-09-01 06:10:00,131,97.64954449228242,37.232409507491404
2024-09-01 06:11:00,95,90.4265500865947,38.370561248859474
2024-09-01 06:12:00,97,85.15518394709049,35.733011542911015
2024-09-01 06:13:00,163,94.39261110690842,38.391941839712985
2024-09-01 06:14:00,143,95.55870139192162,37.311644690239426
2024-09-01 06:15:00,158,94.76204035215069,36.064892775918864
2024-09-01 06:16:00,171,99.5179352674482,36.094212562274045
2024-09-01 06:17:00,148,97.94456540998216,36.56152156057541
2024-09-01 06:18:00,158,91.73247539770973,36.84050886666718
2024-09-01 06:19:00,84,85.94286231208571,35.330020338947534
2024-09-01 06:20:00,152,92.14088154252995,38.36799666266531
2024-09-01 06:21:00,77,95.33866029943034,35.48616427729678
2024-09-01 06:22:00,169,94.11564712340507,36.93383937211953
2024-09-01 06:23:00,141,93.07205601566328,36.53187293276369
2024-09-01 06:24:00,125,92.03228437022862,37.04914833724777
2024-09-01 06:25:00,113,89.40642809541079,38.54993006827269
2024-09-01 06:26:00,94,89.16020142586945,38.956353359424426
2024-09-01 06:27:00,139,92.50347218388703,35.081085490731034
2024-09-01 06:28:00,120,87.40904719644473,36.572957726900775
2024-09-01 06:29:00,100,90.11028135362203,38.27044212366897
2024-09-01 06:30:00,159,89.8596891206515,36.306411521047906
2024-09-01 06:31:00,92,93.80699202376302,37.596144703674085
2024-09-01 06:32:00,127,86.00023450544536,38.96903681506584
2024-09-01 06:33:00,92,97.44503020397643,37.58708515526378
2024-09-01 06:34:00,73,93.43567570576603,35.44476551049308
2024-09-01 06:35:00,80,95.06240021163903,38.371727827815945
2024-09-01 06:36:00,107,95.5464085563915,38.866629749170116
2024-09-01 06:37:00,79,89.37226205263805,37.85003368519547
2024-09-01 06:38:00,179,92.055573510773,36.67627239937228
2024-09-01 06:39:00,67,99.34368933804501,38.7936007013817
2024-09-01 06:40:00,66,96.50057856995222,38.87428806019679
2024-09-01 06:41:00,126,99.54335312834777,38.74046697399663
2024-09-01 06:42:00,76,96.19381517719432,36.64727600924032
2024-09-01 06:43:00,92,87.63400209562776,38.15883069587539
2024-09-01 06:44:00,107,85.96803825767014,37.61671743613624
2024-09-01 06:45:00,135,93.66492155079496,35.718826663542345
2024-09-01 06:46:00,118,90.36719919553914,37.142059606708614
2024-09-01 06:47:00,174,89.13186865207255,37.99076403651455
2024-09-01 06:48:00,145,97.10816494638127,38.58364910386124
2024-09-01 06:49:00,178,90.50489900622921,38.450393481626215
2024-09-01 06:50:00,81,89.75501454601456,35.61863400074193
2024-09-01 06:51:00,169,97.74981389753515,36.95213298594084
2024-09-01 06:52:00,89,97.69431004729691,36.91307451784314
2024-09-01 06:53:00,97,90.34549956632586,38.59494824759169
2024-09-01 06:54:00,161,97.4874805147895,35.00774923654747
2024-09-01 06:55:00,168,97.76167735498991,37.954854150507714
2024-09-01 06:56:00,110,91.35895802544499,37.47456606618506
2024-09-01 06:57:00,113,85.99709695313757,38.686285892706266
2024-09-01 06:58:00,67,85.02376966699511,36.82766940132695
2024-09-01 06:59:00,86,92.84938694333492,37.630688999502006
2024-09-01 07:00:00,86,90.16113240055533,38.89098812168617
2024-09-01 07:01:00,157,99.95697841237549,37.97561505166364
2024-09-01 07:02:00,80,96.58616499440926,35.269535896519066
2024-09-01 07:03:00,89,96.41913184525619,35.6701342038907
2024-09-01 07:04:00,156,99.32864152431016,38.285804411838996
2024-09-01 07:05:00,87,98.3158659683998,36.339182163894634
2024-09-01 07:06:00,170,89.77281219184583,37.8236724423931
2024-09-01 07:07:00,123,87.48980832405815,37.799294933375315
2024-09-01 07:08:00,156,96.18838397598223,38.97480209355282
2024-09-01 07:09:00,128,90.67410840524309,36.87949089454536
2024-09-01 07:10:00,120,92.09758977446435,37.95132944202369
2024-09-01 07:11:00,107,94.4559659691224,35.19501150914441
2024-09-01 07:12:00,78,98.61809015402861,36.85036408277235
2024-09-01 07:13:00,63,91.28631630506449,35.74672617926852
2024-09-01 07:14:00,94,96.74975335329042,38.36228620685271
2024-09-01 07:15:00,123,89.02509686911986,38.359633328064284
2024-09-01 07:16:00,108,95.4695768638542,35.945457682822784
2024-09-01 07:17:00,76,85.02369131616868,36.27314061246587
2024-09-01 07:18:00,103,98.07260820235952,37.80991113784141
2024-09-01 07:19:00,151,85.45569369931694,37.95306369364907
2024-09-01 07:20:00,89,95.69130632143876,37.6305264084575
2024-09-01 07:21:00,152,85.69387283891926,38.986778550104646
2024-09-01 07:22:00,105,88.99368549091005,38.474732847940444
2024-09-01 07:23:00,176,92.4580360533483,36.66823552301009
2024-09-01 07:24:00,65,91.29908028022358,36.30790688616754
2024-09-01 07:25:00,158,87.87754171901516,37.38739899198432
2024-09-01 07:26:00,164,90.00722367563856,38.270545343334014
2024-09-01 07:27:00,96,95.9155955509145,36.90137389494621
2024-09-01 07:28:00,83,95.03885638869473,37.95077042732656
2024-09-01 07:29:00,152,86.07721875645873,35.07664015802417
